Date,Sources,Demands
2020-02-10,-0.4369978192237934,-0.47974238314957524
2020-02-11,-0.5322778865225126,-0.5790946632380582
2020-02-12,-0.4963852917338068,-0.5817586836740738
2020-02-13,-0.5143716327360317,-0.6033473785561858
2020-02-14,-0.6158311975886831,-0.7019661778896851
2020-02-15,-0.6497919341946764,-0.7146694228495657
2020-02-16,-0.547867996978558,-0.552959623285439
2020-02-17,-0.4329194268070695,-0.4846181940443521
2020-02-18,-0.4547041549343977,-0.5627155129667986
2020-02-19,-0.4912483980146752,-0.5685155776558151
2020-02-20,-0.513947163827959,-0.6241744032459327
2020-02-21,-0.5494845517451319,-0.678989846577203
2020-02-22,-0.6726486264383927,-0.8103876834295553
2020-02-23,-0.5217822352745214,-0.5723427033541876
2020-02-24,-0.432223051621435,-0.4615651282788232
2020-02-25,-0.4903828309044337,-0.5563863799685154
2020-02-26,-0.4166634504915869,-0.5744399993028362
2020-02-27,-0.46663714546463647,-0.553576619793863
2020-02-28,-0.5072153432737434,-0.6508541659143142
2020-02-29,-0.6342591424686629,-0.7268337622196801
2020-03-01,-0.5012399489095174,-0.5892639678926653
2020-03-02,-0.4108785887486592,-0.4830130308906637
2020-03-03,-0.5353105774350795,-0.6051320816135067
2020-03-04,-0.49459472422456885,-0.6057690240488908
2020-03-05,-0.49289075223879575,-0.5791046165775363
2020-03-06,-0.5770231667739852,-0.701250693654928
2020-03-07,-0.6359100599127269,-0.8021139437850116
2020-03-08,-0.5616369038965363,-0.47667991177736113
2020-03-09,-0.474245001223362,-0.5681378235032142
2020-03-10,-0.4885316138204831,-0.6456454637350207
2020-03-11,-0.49356277126283177,-0.6629687964326824
2020-03-12,-0.3979979080032912,-0.6313036377554767
2020-03-13,-0.5934182351574604,-0.7194145012462819
2020-03-14,-0.7270031602093342,-0.8558499605550031
2020-03-15,-0.6385588185705133,-0.7740446420468052
2020-03-16,-0.38852566682358225,-0.5091931469068478
2020-03-17,-0.6064638721732386,-0.7071684956253699
2020-03-18,-0.6252479697921586,-0.7746120043321355
2020-03-19,-0.6854471735038183,-0.7728342911449753
2020-03-20,-0.7006533513376068,-0.8117843802253923
2020-03-21,-0.704059792680981,-0.801276342623392
2020-03-22,-0.6219470208638617,-0.7110200409145211
2020-03-23,-0.6300850582179973,-0.7270187908675972
2020-03-24,-0.6871410536323981,-0.7768259591421014
2020-03-25,-0.6574189593088243,-0.7640691235768202
2020-03-26,-0.6336537661591459,-0.7051296490299592
2020-03-27,-0.6466089241276658,-0.7376503784407787
2020-03-28,-0.7308572336559248,-0.8304023134841009
2020-03-29,-0.6244821509133232,-0.7450568487880245
2020-03-30,-0.639976648495638,-0.7297918009279492
2020-03-31,-0.6562845550050216,-0.7850617677781345
2020-04-01,-0.6245120067102082,-0.707394627281973
2020-04-02,-0.6423558715944472,-0.7417241815027547
2020-04-03,-0.6045447818232261,-0.7159204377456776
2020-04-04,-0.6737985333003772,-0.8250739661566346
2020-04-05,-0.6531286948528905,-0.8157857171650253
2020-04-06,-0.5394381863008788,-0.6861263351244171
2020-04-07,-0.6937084003442061,-0.8020666465822265
2020-04-08,-0.6599553709112661,-0.8015153764862912
